name,iso_country,iso_region,continent,municipality,iata_code,icao_code,latitude_deg,longitude_deg,elevation_ft,scheduled_service,type,is_international,wikipedia_link
Mysore Airport,IN,IN-KA,AS,Mysore,MYQ,VOMY,12.229751,76.653683,2349.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Mysore_Airport
Mytilene International Airport,GR,GR-K,EU,Mytilene,MJT,LGMT,39.057406,26.598629,60.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Mytilene_International_Airport
Málaga-Costa del Sol Airport,ES,ES-AN,EU,Málaga,AGP,LEMG,36.6749,-4.49911,53.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport
Mário Ribeiro Airport,BR,BR-MG,SA,Montes Claros,MOC,SBMK,-16.706919,-43.818901,2191.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Montes_Claros_Airport
Mário de Almeida Franco Airport,BR,BR-MG,SA,Uberaba,UBA,SBUR,-19.765036,-47.964805,2655.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Uberaba_Airport
Mörön Airport,MN,MN-041,AS,Mörön,MXV,ZMMN,49.663677,100.100028,4272.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/M%C3%B6r%C3%B6n_Airport
Münster Osnabrück Airport,DE,DE-NW,EU,Greven,FMO,EDDG,52.133816,7.688482,160.0,yes,large_airport,no,https://en.wikipedia.org/wiki/M%C3%BCnster_Osnabr%C3%BCck_International_Airport
N'Djamena International Airport,TD,TD-ND,AF,N'Djamena,NDJ,FTTJ,12.1337,15.034,968.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/N'Djamena_International_Airport
N'Gaoundéré Airport,CM,CM-AD,AF,N'Gaoundéré,NGE,FKKN,7.357009887695312,13.559200286865234,3655.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/N'Gaound%C3%A9r%C3%A9_Airport
Nadi International Airport,FJ,FJ-W,OC,Nadi,NAN,NFFN,-17.761822,177.437843,59.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nadi_International_Airport
Nador Al Aaroui International Airport,MA,MA-02,AF,Al Aaroui,NDR,GMMW,34.9888,-3.02821,574.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nador_International_Airport
Nadym Airport,RU,RU-YAN,AS,Nadym,NYM,USMM,65.48090362548828,72.69889831542969,49.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nadym_Airport
Nadzab Tomodachi International Airport,PG,PG-MPL,OC,Lae,LAE,AYNZ,-6.567995,146.726544,239.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Lae_Nadzab_Airport
Naga Airport,PH,PH-CAS,AS,Naga,WNP,RPUN,13.58489990234375,123.2699966430664,142.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Naga_Airport
Nagasaki Airport,JP,JP-42,AS,Nagasaki,NGS,RJFU,32.916901,129.914001,15.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nagasaki_Airport
Nagoya Airport / JASDF Komaki Air Base,JP,JP-23,AS,Nagoya,NKM,RJNA,35.255759,136.924095,52.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nagoya_Airfield
Naha Airport,ID,ID-SA,AS,"Tabukan Utara, Sangihe Islands",NAH,WAMH,3.68478,125.527162,16.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Naha_Airport_(Indonesia)
Naha International Airport,JP,JP-47,AS,Naha,OKA,ROAH,26.192437,127.639804,12.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Naha_Airport
Nain Airport,CA,CA-NL,NA,Nain,YDP,CYDP,56.550778,-61.682224,22.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nain_Airport
Nairobi Wilson Airport,KE,KE-47,AF,Nairobi,WIL,HKNW,-1.32172,36.8148,5536.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Wilson_Airport
Najran Domestic Airport,SA,SA-10,AS,Najran,EAM,OENG,17.611401,44.419201,3982.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Najran_Domestic_Airport
Nakashibetsu Airport,JP,JP-01,AS,Nakashibetsu,SHB,RJCN,43.5774993896,144.960006714,234.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nakashibetsu_Airport
Nakhchivan International Airport,AZ,AZ-NX,AS,Nakhchivan,NAJ,UBBN,39.188801,45.458401,2863.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nakhichevan_Airport
Nakhon Phanom Airport,TH,TH-48,AS,Nakhon Phanom,KOP,VTUW,17.383801,104.642998,587.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nakhon_Phanom_Airport
Nakhon Si Thammarat Airport,TH,TH-80,AS,Nakhon Si Thammarat,NST,VTSF,8.539620399475098,99.9447021484375,13.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nakhon_Si_Thammarat_Airport
Namangan International Airport,UZ,UZ-NG,AS,Namangan,NMA,UZFN,40.984622,71.5578,1555.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Namangan_Airport
Nampula Airport,MZ,MZ-N,AF,Nampula,APL,FQNP,-15.1056,39.281799,1444.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nampula_Airport
Namsos Airport,NO,NO-50,EU,Namsos,OSY,ENNM,64.472198,11.5786,7.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Namsos_Airport%2C_H%C3%B8knes%C3%B8ra
Nan Airport,TH,TH-55,AS,,NNT,VTCN,18.807899475097656,100.78299713134766,685.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nan_Airport
Nanaimo Airport,CA,CA-BC,NA,Nanaimo,YCD,CYCD,49.05497,-123.869863,92.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nanaimo_Airport
Nanchang Changbei International Airport,CN,CN-36,AS,Nanchang,KHN,ZSCN,28.864815,115.90271,143.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nanchang_Changbei_International_Airport
Nanchong Gaoping Airport,CN,CN-51,AS,Nanchong (Gaoping),NAO,ZUNC,30.798104,106.16415,1145.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nanchong_Airport
Nanjing Lukou International Airport,CN,CN-32,AS,Nanjing,NKG,ZSNJ,31.735032,118.865949,49.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport
Nanki Shirahama Airport,JP,JP-30,AS,Shirahama,SHM,RJBD,33.6622009277,135.363998413,298.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nanki-Shirahama_Airport
Nanning Wuxu International Airport,CN,CN-45,AS,Nanning (Jiangnan),NNG,ZGNN,22.598071,108.181922,421.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport
Nanortalik Heliport,GL,GL-KU,NA,Nanortalik,JNN,,60.141884,-45.232977,17.0,yes,heliport,no,https://en.wikipedia.org/wiki/Nanortalik_Heliport
Nanping Wuyishan Airport,CN,CN-35,AS,Wuyishan,WUS,ZSWY,27.7019,118.000999,614.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Wuyishan_Airport
Nantes Atlantique Airport,FR,FR-PDL,EU,Nantes,NTE,LFRS,47.153198,-1.61073,90.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Nantes_Atlantique_Airport
Nantong Xingdong International Airport,CN,CN-32,AS,Nantong (Tongzhou),NTG,ZSNT,32.073566,120.980076,16.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Nantong_Xingdong_Airport
Nantucket Memorial Airport,US,US-MA,NA,Nantucket,ACK,KACK,41.25310135,-70.06020355,47.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport
Nanyang Jiangying Airport,CN,CN-41,AS,Nanyang (Wancheng),NNY,ZHNY,32.982696,112.617467,840.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nanyang_Jiangying_Airport
Nanyuki Civil Airport,KE,KE-19,AF,Gathiuru,NYK,HKNL,-0.062352,37.041296,6250.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nanyuki_Airport
Napakiak Airport,US,US-AK,NA,Napakiak,WNA,PANA,60.6903,-161.979004,17.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Napakiak_Airport
Napaskiak Airport,US,US-AK,NA,Napaskiak,PKA,PAPK,60.7029,-161.778,24.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Napaskiak_Airport
Naples International Airport,IT,IT-72,EU,Napoli,NAP,LIRN,40.886002,14.2908,294.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Naples_International_Airport
Naples Municipal Airport,US,US-FL,NA,Naples,APF,KAPF,26.1525993347,-81.7752990723,8.0,no,medium_airport,no,https://en.wikipedia.org/wiki/Naples_Municipal_Airport
Narathiwat Airport,TH,TH-96,AS,,NAW,VTSC,6.5199198722839355,101.74299621582033,16.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Narathiwat_Airport
Narita International Airport,JP,JP-12,AS,Narita,NRT,RJAA,35.76858,140.388714,141.0,yes,large_airport,no,https://en.wikipedia.org/wiki/Narita_International_Airport
Narrandera Airport,AU,AU-NSW,OC,Narrandera,NRA,YNAR,-34.7022018433,146.511993408,474.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Narrandera_Airport
Narsaq Heliport,GL,GL-KU,NA,Narsaq,JNS,,60.917283,-46.059923,83.0,yes,heliport,no,https://en.wikipedia.org/wiki/Narsaq_Heliport
Narsarmijit Heliport,GL,GL-KU,NA,Narsarmijit,QFN,,60.004694,-44.656935,44.0,yes,heliport,no,https://en.wikipedia.org/wiki/Narsarmijit_Heliport
Narsarsuaq Airport,GL,GL-KU,NA,Narsarsuaq,UAK,BGBW,61.15958,-45.42469,112.0,yes,heliport,yes,https://en.wikipedia.org/wiki/Narsarsuaq_Airport
Naryan Mar Airport,RU,RU-NEN,EU,Naryan Mar,NNM,ULAM,67.639999,53.121899,36.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Naryan-Mar_Airport
Nashville International Airport,US,US-TN,NA,Nashville,BNA,KBNA,36.1245,-86.6782,599.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nashville_International_Airport
Natashquan Airport,CA,CA-QC,NA,Natashquan,YNA,CYNA,50.190114,-61.78898,39.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Natashquan_Airport
Natuashish Airport,CA,CA-NL,NA,Natuashish,YNP,,55.913898,-61.184399,30.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Natuashish_Airport
Naujaat Airport,CA,CA-NU,NA,Repulse Bay,YUT,CYUT,66.521024,-86.225166,80.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Repulse_Bay_Airport
Naukati Bay Seaplane Base,US,US-AK,NA,Tuxekan Island,NKI,,55.849602,-133.227994,,yes,seaplane_base,no,https://en.wikipedia.org/wiki/Naukati_Bay_Seaplane_Base
Nauru International Airport,NR,NR-14,OC,Yaren,INU,ANYN,-0.547893,166.919525,22.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Nauru_International_Airport
Nausori International Airport,FJ,FJ-C,OC,Nausori,SUV,NFNA,-18.044226,178.561486,17.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nausori_International_Airport
Navoi International Airport,UZ,UZ-NW,AS,Navoi,NVI,UZSA,40.117599,65.172658,1140.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Navoi_International_Airport
Naxos Island National Airport,GR,GR-L,EU,Naxos,JNX,LGNX,37.0811,25.368099,10.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Naxos_Island_National_Airport
Nay Pyi Taw International Airport,MM,MM-04,AS,Naypyitaw,NYT,VYNT,19.623501,96.200996,302.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nay_Pyi_Taw_International_Airport
Ndjili International Airport,CD,CD-KN,AF,Kinshasa,FIH,FZAA,-4.38575,15.4446,1027.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/N%27djili_Airport
Nea Anchialos National Airport,GR,GR-E,EU,Nea Anchialos,VOL,LGBL,39.219601,22.7943,83.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Nea_Anchialos_National_Airport
Neerlerit Inaat Airport,GL,GL-SE,NA,Neerlerit Inaat,CNP,BGCO,70.743103,-22.650499,45.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nerlerit_Inaat_Airport
Nelson Airport,NZ,NZ-NSN,OC,Nelson,NSN,NZNS,-41.296709,173.224323,17.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nelson_Airport_(New_Zealand)
Nelson Lagoon Airport,US,US-AK,NA,Nelson Lagoon,NLG,PAOU,56.0075,-161.160004,14.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nelson_Lagoon_Airport
Nelson Mandela International Airport,CV,CV-S,AF,Praia,RAI,GVNP,14.941126,-23.484728,230.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nelson_Mandela_International_Airport
Nelson Ribeiro Guimarães Airport,BR,BR-GO,SA,Caldas Novas,CLV,SBCN,-17.725096,-48.606324,2307.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Caldas_Novas_Airport
Nemiscau Airport,CA,CA-QC,NA,Nemiscau,YNS,CYHH,51.691101,-76.135597,802.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nemiscau_Airport
Nepalgunj Airport,NP,NP-P5,AS,Nepalgunj,KEP,VNNG,28.1036,81.667,540.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nepalgunj_Airport
Netaji Subhash Chandra Bose International Airport,IN,IN-WB,AS,Kolkata,CCU,VECC,22.654012,88.44765,16.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport
Nevşehir Kapadokya Airport,TR,TR-50,AS,Nevşehir,NAV,LTAZ,38.7719,34.5345,3100.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nev%C5%9Fehir_Kapadokya_Airport
New Bedford Regional Airport,US,US-MA,NA,New Bedford,EWB,KEWB,41.67610168457031,-70.95690155029297,80.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/New_Bedford_Regional_Airport
New Bight Airport,BS,BS-CI,NA,Cat Island,TBI,MYCB,24.3153,-75.452301,5.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/New_Bight_Airport
New Chitose Airport,JP,JP-01,AS,Sapporo,CTS,RJCC,42.774753,141.690414,82.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/New_Chitose_Airport
New Gwadar International Airport,PK,PK-BA,AS,Gurandani,GWD,OPGW,25.296733,62.498822,61.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/New_Gwadar_International_Airport
New Ishigaki Airport,JP,JP-47,AS,Ishigaki,ISG,ROIG,24.396389,124.245,102.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/New_Ishigaki_Airport
New Plymouth Airport,NZ,NZ-TKI,OC,New Plymouth,NPL,NZNP,-39.00859832763672,174.1790008544922,97.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/New_Plymouth_Airport
New York Stewart International Airport,US,US-NY,NA,Newburgh,SWF,KSWF,41.50421,-74.108901,491.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Stewart_International_Airport
Newark Liberty International Airport,US,US-NJ,NA,Newark,EWR,KEWR,40.6894,-74.170545,18.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Newark_Liberty_International_Airport
Newcastle Airport,AU,AU-NSW,OC,Williamtown,NTL,YWLM,-32.796114,151.835025,31.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Newcastle_Airport_(Williamtown)
Newcastle International Airport,GB,GB-ENG,EU,"Newcastle upon Tyne, Tyne and Wear",NCL,EGNT,55.037958,-1.689577,266.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Newcastle_International_Airport
Newman Airport,AU,AU-WA,OC,Newman,ZNE,YNWN,-23.4178009033,119.803001404,1724.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Newman_Airport
Newport News Williamsburg International Airport,US,US-VA,NA,Newport News,PHF,KPHF,37.131901,-76.492996,42.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Newport_News/Williamsburg_International_Airport
Ngari Gunsa Airport,CN,CN-54,AS,Shiquanhe,NGQ,ZUAL,32.09794,80.053971,14022.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ngari_Gunsa_Airport
Ngjiva Pereira Airport,AO,AO-CNN,AF,Ngiva,VPE,FNGI,-17.0435009003,15.683799743700002,3566.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Ondjiva_Pereira_Airport
Ngorangora Airport,SB,SB-MK,OC,Kirakira,IRA,AGGK,-10.4497003555,161.897994995,54.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Kirakira_Airport
Niagara Falls International Airport,US,US-NY,NA,Niagara Falls,IAG,KIAG,43.1073,-78.946198,589.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport
Niaqornat Heliport,GL,GL-AV,NA,Niaqornat,NIQ,,70.789385,-53.662945,10.0,yes,heliport,no,https://en.wikipedia.org/wiki/Niaqornat_Heliport
Nice-Côte d'Azur Airport,FR,FR-PAC,EU,"Nice, Alpes-Maritimes",NCE,LFMN,43.658401,7.21587,12.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/C%C3%B4te_d'Azur_International_Airport
Nightmute Airport,US,US-AK,NA,Nightmute,NME,PAGT,60.469129,-164.70407,4.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nightmute_Airport
Niigata Airport,JP,JP-15,AS,Niigata,KIJ,RJSN,37.954166,139.112189,29.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Niigata_Airport
Nikolai Airport,US,US-AK,NA,Nikolai,NIB,PAFS,63.017949,-154.360399,441.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nikolai_Airport
Nikolski Air Station,US,US-AK,NA,Nikolski,IKO,PAKO,52.941552,-168.849478,77.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nikolski_Air_Station
Ningbo Lishe International Airport,CN,CN-33,AS,Ningbo,NGB,ZSNB,29.82670021057129,121.46199798583984,13.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport
Ninoy Aquino International Airport,PH,PH-00,AS,Manila (Pasay),MNL,RPLL,14.5086,121.019997,75.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport
Niue International Airport,NU,NU-U-A,OC,Alofi,IUE,NIUE,-19.080109,-169.923493,209.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Niue_International_Airport
Nizhnevartovsk Airport,RU,RU-KHM,AS,Nizhnevartovsk,NJC,USNN,60.949299,76.483597,177.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nizhnevartovsk_Airport
Nizhny Novgorod / Strigino International Airport,RU,RU-NIZ,EU,Nizhny Novgorod,GOJ,UWGG,56.227351,43.785152,256.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nizhny_Novgorod_International_Airport
Nnamdi Azikiwe International Airport,NG,NG-FC,AF,Abuja,ABV,DNAA,9.00679,7.26317,1123.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport
Noatak Airport,US,US-AK,NA,Noatak,WTK,PAWN,67.561241,-162.980461,88.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Noatak_Airport
Nogliki Airport,RU,RU-SAK,AS,Nogliki,NGK,,51.783955,143.141785,109.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Nogliki_Airport
Noi Bai International Airport,VN,VN-RRD,AS,Hanoi (Soc Son),HAN,VVNB,21.221201,105.806999,39.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Noi_Bai_International_Airport
Nome Airport,US,US-AK,NA,Nome,OME,PAOM,64.51219940185547,-165.44500732421875,37.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nome_Airport
Norfolk International Airport,US,US-VA,NA,Norfolk,ORF,KORF,36.895341,-76.201,26.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Norfolk_International_Airport
Norfolk Island International Airport,NF,NF-U-A,OC,Burnt Pine,NLK,YSNF,-29.041759,167.939474,371.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Norfolk_Island_Airport
Norman Manley International Airport,JM,JM-01,NA,Kingston,KIN,MKJP,17.935699462890625,-76.7874984741211,10.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Norman_Manley_International_Airport
Norman Wells Airport,CA,CA-NT,NA,Norman Wells,YVQ,CYVQ,65.28160095214844,-126.7979965209961,238.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Norman_Wells_Airport
Norman Y. Mineta San Jose International Airport,US,US-CA,NA,San Jose,SJC,KSJC,37.362452,-121.929188,62.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/San_Jose_International_Airport
Normanton Airport,AU,AU-QLD,OC,Normanton,NTN,YNTN,-17.68409,141.069664,73.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Normanton_Airport
Norrköping Airport,SE,SE-E,EU,Norrköping,NRK,ESSP,58.586299896240234,16.250600814819336,32.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Norrk%C3%B6ping_Airport
Norsup Airport,VU,VU-MAP,OC,Norsup,NUS,NVSP,-16.0797,167.401001,23.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Norsup_Airport
North Bay Jack Garland Airport,CA,CA-ON,NA,North Bay,YYB,CYYB,46.363602,-79.422798,1215.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/North_Bay/Jack_Garland_Airport
North Central West Virginia Airport,US,US-WV,NA,Bridgeport,CKB,KCKB,39.2966,-80.228104,1217.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Harrison/Marion_Regional_Airport
North Eleuthera Airport,BS,BS-HI,NA,North Eleuthera,ELH,MYEH,25.475823,-76.680784,13.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/North_Eleuthera_Airport
North Platte Regional Airport Lee Bird Field,US,US-NE,NA,North Platte,LBF,KLBF,41.12620163,-100.6839981,2777.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/North_Platte_Regional_Airport
North Ronaldsay Airport,GB,GB-SCT,EU,North Ronaldsay,NRL,EGEN,59.3675003052,-2.43443989754,40.0,yes,small_airport,no,https://en.wikipedia.org/wiki/North_Ronaldsay_Airport
North Spirit Lake Airport,CA,CA-ON,NA,North Spirit Lake,YNO,,52.4900016784668,-92.97109985351562,1082.0,yes,small_airport,no,https://en.wikipedia.org/wiki/North_Spirit_Lake_Airport
Northeast Florida Regional Airport,US,US-FL,NA,St Augustine,UST,KSGJ,29.9592,-81.339798,10.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/St._Augustine_Airport
Northeast Wyoming Regional Airport,US,US-WY,NA,Gillette,GCC,KGCC,44.3489,-105.539001,4365.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Gillette%E2%80%93Campbell_County_Airport
Northern Peninsula Airport,AU,AU-QLD,OC,Bamaga,ABM,YNPE,-10.946194,142.455081,34.0,yes,small_airport,no,https://en.wikipedia.org/wiki/Northern_Peninsula_Airport
Northwest Alabama Regional Airport,US,US-AL,NA,Muscle Shoals,MSL,KMSL,34.745123,-87.612981,551.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport
Northwest Arkansas National Airport,US,US-AR,NA,Fayetteville/Springdale/Rogers,XNA,KXNA,36.281898,-94.306801,1287.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Northwest_Arkansas_Regional_Airport
Northwest Florida Beaches International Airport,US,US-FL,NA,Panama City Beach,ECP,KECP,30.357106,-85.795414,69.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Northwest_Florida_Beaches_International_Airport
Northwest Regional Airport Terrace-Kitimat,CA,CA-BC,NA,Terrace,YXT,CYXT,54.468498,-128.576009,713.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Terrace_Airport
Norwich Airport,GB,GB-ENG,EU,"Norwich, Norfolk",NWI,EGSH,52.6758,1.28278,118.0,yes,medium_airport,yes,https://en.wikipedia.org/wiki/Norwich_Airport
Nosara Airport,CR,CR-G,NA,Nicoya,NOB,MRNS,9.97649002075,-85.65299987790002,33.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Nosara_Airport
Nosy Be International Airport,MG,MG-D,AF,Nosy Be,NOS,FMNN,-13.3121,48.3148,36.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Fascene_Airport
Noto Satoyama Airport,JP,JP-17,AS,Wajima,NTQ,RJNW,37.293098,136.962006,718.0,yes,medium_airport,no,https://en.wikipedia.org/wiki/Noto_Airport
Nouadhibou International Airport,MR,MR-08,AF,Nouadhibou,NDB,GQPP,20.932404,-17.030199,24.0,yes,large_airport,yes,https://en.wikipedia.org/wiki/Nouadhibou_International_Airport
